file,class,method,variable,usage
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\WaferMapPlot.java,org.jfree.chart.plot.WaferMapPlot,"WaferMapPlot/2[org.jfree.chart.plot.WaferMapDataset,org.jfree.chart.renderer.WaferMapRenderer]",orientation,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\WaferMapPlot.java,org.jfree.chart.plot.WaferMapPlot,"WaferMapPlot/2[org.jfree.chart.plot.WaferMapDataset,org.jfree.chart.renderer.WaferMapRenderer]",dataset,6
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\WaferMapPlot.java,org.jfree.chart.plot.WaferMapPlot,setRenderer/1[org.jfree.chart.renderer.WaferMapRenderer],renderer,8
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\WaferMapPlot.java,org.jfree.chart.plot.WaferMapPlot,"drawWaferEdge/2[java.awt.Graphics2D,java.awt.geom.Rectangle2D]",orientation,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\WaferMapPlot.java,org.jfree.chart.plot.WaferMapPlot,WaferMapPlot/1[org.jfree.chart.plot.WaferMapDataset],dataset,3
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\renderer\OutlierListCollection.java,org.jfree.chart.renderer.OutlierListCollection,add/1[org.jfree.chart.renderer.Outlier],outlierLists,4
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\renderer\OutlierListCollection.java,org.jfree.chart.renderer.OutlierListCollection,iterator/0,outlierLists,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\renderer\OutlierListCollection.java,org.jfree.chart.renderer.OutlierListCollection,setLowFarOut/1[boolean],lowFarOut,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\renderer\OutlierListCollection.java,org.jfree.chart.renderer.OutlierListCollection,setHighFarOut/1[boolean],highFarOut,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\renderer\OutlierListCollection.java,org.jfree.chart.renderer.OutlierListCollection,OutlierListCollection/0,outlierLists,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\renderer\OutlierListCollection.java,org.jfree.chart.renderer.OutlierListCollection,isHighFarOut/0,highFarOut,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\renderer\OutlierListCollection.java,org.jfree.chart.renderer.OutlierListCollection,isLowFarOut/0,lowFarOut,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\MarkerAxisBand.java,org.jfree.chart.axis.MarkerAxisBand,"drawStringInRect/4[java.awt.Graphics2D,java.awt.geom.Rectangle2D,java.awt.Font,java.lang.String]",bottomInnerGap,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\MarkerAxisBand.java,org.jfree.chart.axis.MarkerAxisBand,"drawStringInRect/4[java.awt.Graphics2D,java.awt.geom.Rectangle2D,java.awt.Font,java.lang.String]",font,5
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\MarkerAxisBand.java,org.jfree.chart.axis.MarkerAxisBand,equals/1[java.lang.Object],topInnerGap,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\MarkerAxisBand.java,org.jfree.chart.axis.MarkerAxisBand,equals/1[java.lang.Object],topOuterGap,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\MarkerAxisBand.java,org.jfree.chart.axis.MarkerAxisBand,equals/1[java.lang.Object],bottomInnerGap,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\MarkerAxisBand.java,org.jfree.chart.axis.MarkerAxisBand,equals/1[java.lang.Object],bottomOuterGap,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\MarkerAxisBand.java,org.jfree.chart.axis.MarkerAxisBand,equals/1[java.lang.Object],markers,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\MarkerAxisBand.java,org.jfree.chart.axis.MarkerAxisBand,equals/1[java.lang.Object],font,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\MarkerAxisBand.java,org.jfree.chart.axis.MarkerAxisBand,hashCode/0,markers,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\MarkerAxisBand.java,org.jfree.chart.axis.MarkerAxisBand,hashCode/0,font,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\MarkerAxisBand.java,org.jfree.chart.axis.MarkerAxisBand,"draw/5[java.awt.Graphics2D,java.awt.geom.Rectangle2D,java.awt.geom.Rectangle2D,double,double]",topOuterGap,2
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\MarkerAxisBand.java,org.jfree.chart.axis.MarkerAxisBand,"draw/5[java.awt.Graphics2D,java.awt.geom.Rectangle2D,java.awt.geom.Rectangle2D,double,double]",bottomOuterGap,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\MarkerAxisBand.java,org.jfree.chart.axis.MarkerAxisBand,"draw/5[java.awt.Graphics2D,java.awt.geom.Rectangle2D,java.awt.geom.Rectangle2D,double,double]",markers,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\MarkerAxisBand.java,org.jfree.chart.axis.MarkerAxisBand,"draw/5[java.awt.Graphics2D,java.awt.geom.Rectangle2D,java.awt.geom.Rectangle2D,double,double]",axis,4
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\MarkerAxisBand.java,org.jfree.chart.axis.MarkerAxisBand,"draw/5[java.awt.Graphics2D,java.awt.geom.Rectangle2D,java.awt.geom.Rectangle2D,double,double]",font,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\MarkerAxisBand.java,org.jfree.chart.axis.MarkerAxisBand,"MarkerAxisBand/6[org.jfree.chart.axis.NumberAxis,double,double,double,double,java.awt.Font]",topInnerGap,4
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\MarkerAxisBand.java,org.jfree.chart.axis.MarkerAxisBand,"MarkerAxisBand/6[org.jfree.chart.axis.NumberAxis,double,double,double,double,java.awt.Font]",topOuterGap,4
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\MarkerAxisBand.java,org.jfree.chart.axis.MarkerAxisBand,"MarkerAxisBand/6[org.jfree.chart.axis.NumberAxis,double,double,double,double,java.awt.Font]",bottomInnerGap,4
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\MarkerAxisBand.java,org.jfree.chart.axis.MarkerAxisBand,"MarkerAxisBand/6[org.jfree.chart.axis.NumberAxis,double,double,double,double,java.awt.Font]",bottomOuterGap,4
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\MarkerAxisBand.java,org.jfree.chart.axis.MarkerAxisBand,"MarkerAxisBand/6[org.jfree.chart.axis.NumberAxis,double,double,double,double,java.awt.Font]",axis,4
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\MarkerAxisBand.java,org.jfree.chart.axis.MarkerAxisBand,"MarkerAxisBand/6[org.jfree.chart.axis.NumberAxis,double,double,double,double,java.awt.Font]",markers,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\MarkerAxisBand.java,org.jfree.chart.axis.MarkerAxisBand,"MarkerAxisBand/6[org.jfree.chart.axis.NumberAxis,double,double,double,double,java.awt.Font]",font,4
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\MarkerAxisBand.java,org.jfree.chart.axis.MarkerAxisBand,addMarker/1[org.jfree.chart.plot.IntervalMarker],markers,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\MarkerAxisBand.java,org.jfree.chart.axis.MarkerAxisBand,getHeight/1[java.awt.Graphics2D],topInnerGap,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\MarkerAxisBand.java,org.jfree.chart.axis.MarkerAxisBand,getHeight/1[java.awt.Graphics2D],topOuterGap,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\MarkerAxisBand.java,org.jfree.chart.axis.MarkerAxisBand,getHeight/1[java.awt.Graphics2D],bottomInnerGap,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\MarkerAxisBand.java,org.jfree.chart.axis.MarkerAxisBand,getHeight/1[java.awt.Graphics2D],bottomOuterGap,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\MarkerAxisBand.java,org.jfree.chart.axis.MarkerAxisBand,getHeight/1[java.awt.Graphics2D],markers,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\MarkerAxisBand.java,org.jfree.chart.axis.MarkerAxisBand,getHeight/1[java.awt.Graphics2D],font,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java,org.jfree.chart.axis.CategoryAxis,getCategoryLabelToolTip/1[java.lang.Comparable],categoryLabelToolTips,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java,org.jfree.chart.axis.CategoryAxis,"setTickLabelFont/2[java.lang.Comparable,java.awt.Font]",tickLabelFontMap,2
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java,org.jfree.chart.axis.CategoryAxis,setCategoryMargin/1[double],categoryMargin,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java,org.jfree.chart.axis.CategoryAxis,"setTickLabelPaint/2[java.lang.Comparable,java.awt.Paint]",tickLabelPaintMap,2
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java,org.jfree.chart.axis.CategoryAxis,getLowerMargin/0,lowerMargin,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java,org.jfree.chart.axis.CategoryAxis,getCategoryLabelURL/1[java.lang.Comparable],categoryLabelURLs,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java,org.jfree.chart.axis.CategoryAxis,setLowerMargin/1[double],lowerMargin,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java,org.jfree.chart.axis.CategoryAxis,getMaximumCategoryLabelLines/0,maximumCategoryLabelLines,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java,org.jfree.chart.axis.CategoryAxis,setMaximumCategoryLabelLines/1[int],maximumCategoryLabelLines,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java,org.jfree.chart.axis.CategoryAxis,setCategoryLabelPositions/1[org.jfree.chart.axis.CategoryLabelPositions],categoryLabelPositions,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java,org.jfree.chart.axis.CategoryAxis,clearCategoryLabelURLs/0,categoryLabelURLs,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java,org.jfree.chart.axis.CategoryAxis,"refreshTicks/4[java.awt.Graphics2D,org.jfree.chart.axis.AxisState,java.awt.geom.Rectangle2D,org.jfree.chart.api.RectangleEdge]",categoryLabelPositions,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java,org.jfree.chart.axis.CategoryAxis,"refreshTicks/4[java.awt.Graphics2D,org.jfree.chart.axis.AxisState,java.awt.geom.Rectangle2D,org.jfree.chart.api.RectangleEdge]",maximumCategoryLabelWidthRatio,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java,org.jfree.chart.axis.CategoryAxis,readObject/1[java.io.ObjectInputStream],tickLabelPaintMap,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java,org.jfree.chart.axis.CategoryAxis,CategoryAxis/1[java.lang.String],maximumCategoryLabelLines,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java,org.jfree.chart.axis.CategoryAxis,CategoryAxis/1[java.lang.String],maximumCategoryLabelWidthRatio,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java,org.jfree.chart.axis.CategoryAxis,CategoryAxis/1[java.lang.String],categoryMargin,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java,org.jfree.chart.axis.CategoryAxis,CategoryAxis/1[java.lang.String],tickLabelPaintMap,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java,org.jfree.chart.axis.CategoryAxis,CategoryAxis/1[java.lang.String],DEFAULT_CATEGORY_MARGIN,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java,org.jfree.chart.axis.CategoryAxis,CategoryAxis/1[java.lang.String],categoryLabelPositionOffset,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java,org.jfree.chart.axis.CategoryAxis,CategoryAxis/1[java.lang.String],categoryLabelPositions,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java,org.jfree.chart.axis.CategoryAxis,CategoryAxis/1[java.lang.String],tickLabelFontMap,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java,org.jfree.chart.axis.CategoryAxis,CategoryAxis/1[java.lang.String],upperMargin,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java,org.jfree.chart.axis.CategoryAxis,CategoryAxis/1[java.lang.String],categoryLabelToolTips,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java,org.jfree.chart.axis.CategoryAxis,CategoryAxis/1[java.lang.String],categoryLabelURLs,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java,org.jfree.chart.axis.CategoryAxis,CategoryAxis/1[java.lang.String],lowerMargin,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java,org.jfree.chart.axis.CategoryAxis,CategoryAxis/1[java.lang.String],DEFAULT_AXIS_MARGIN,2
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java,org.jfree.chart.axis.CategoryAxis,clearCategoryLabelToolTips/0,categoryLabelToolTips,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java,org.jfree.chart.axis.CategoryAxis,"createLabel/4[java.lang.Comparable,float,org.jfree.chart.api.RectangleEdge,java.awt.Graphics2D]",maximumCategoryLabelLines,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java,org.jfree.chart.axis.CategoryAxis,writeObject/1[java.io.ObjectOutputStream],tickLabelPaintMap,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java,org.jfree.chart.axis.CategoryAxis,"addCategoryLabelToolTip/2[java.lang.Comparable,java.lang.String]",categoryLabelToolTips,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java,org.jfree.chart.axis.CategoryAxis,clone/0,tickLabelFontMap,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java,org.jfree.chart.axis.CategoryAxis,clone/0,categoryLabelToolTips,2
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java,org.jfree.chart.axis.CategoryAxis,clone/0,tickLabelPaintMap,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java,org.jfree.chart.axis.CategoryAxis,equals/1[java.lang.Object],categoryLabelPositions,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java,org.jfree.chart.axis.CategoryAxis,equals/1[java.lang.Object],maximumCategoryLabelWidthRatio,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java,org.jfree.chart.axis.CategoryAxis,equals/1[java.lang.Object],tickLabelFontMap,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java,org.jfree.chart.axis.CategoryAxis,equals/1[java.lang.Object],upperMargin,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java,org.jfree.chart.axis.CategoryAxis,equals/1[java.lang.Object],categoryLabelToolTips,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java,org.jfree.chart.axis.CategoryAxis,equals/1[java.lang.Object],categoryMargin,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java,org.jfree.chart.axis.CategoryAxis,equals/1[java.lang.Object],tickLabelPaintMap,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java,org.jfree.chart.axis.CategoryAxis,equals/1[java.lang.Object],categoryLabelURLs,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java,org.jfree.chart.axis.CategoryAxis,equals/1[java.lang.Object],lowerMargin,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java,org.jfree.chart.axis.CategoryAxis,equals/1[java.lang.Object],categoryLabelPositionOffset,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java,org.jfree.chart.axis.CategoryAxis,removeCategoryLabelToolTip/1[java.lang.Comparable],categoryLabelToolTips,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java,org.jfree.chart.axis.CategoryAxis,getCategoryLabelPositionOffset/0,categoryLabelPositionOffset,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java,org.jfree.chart.axis.CategoryAxis,"addCategoryLabelURL/2[java.lang.Comparable,java.lang.String]",categoryLabelURLs,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java,org.jfree.chart.axis.CategoryAxis,"drawCategoryLabels/6[java.awt.Graphics2D,java.awt.geom.Rectangle2D,java.awt.geom.Rectangle2D,org.jfree.chart.api.RectangleEdge,org.jfree.chart.axis.AxisState,org.jfree.chart.plot.PlotRenderingInfo]",categoryLabelPositions,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java,org.jfree.chart.axis.CategoryAxis,"drawCategoryLabels/6[java.awt.Graphics2D,java.awt.geom.Rectangle2D,java.awt.geom.Rectangle2D,org.jfree.chart.api.RectangleEdge,org.jfree.chart.axis.AxisState,org.jfree.chart.plot.PlotRenderingInfo]",categoryLabelPositionOffset,8
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java,org.jfree.chart.axis.CategoryAxis,setCategoryLabelPositionOffset/1[int],categoryLabelPositionOffset,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java,org.jfree.chart.axis.CategoryAxis,getUpperMargin/0,upperMargin,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java,org.jfree.chart.axis.CategoryAxis,setUpperMargin/1[double],upperMargin,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java,org.jfree.chart.axis.CategoryAxis,getCategoryMargin/0,categoryMargin,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java,org.jfree.chart.axis.CategoryAxis,getTickLabelPaint/1[java.lang.Comparable],tickLabelPaintMap,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java,org.jfree.chart.axis.CategoryAxis,getTickLabelFont/1[java.lang.Comparable],tickLabelFontMap,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java,org.jfree.chart.axis.CategoryAxis,removeCategoryLabelURL/1[java.lang.Comparable],categoryLabelURLs,1
